0,0.141497,0.282995,0.424492,0.565989,0.707487,0.848984,0.990482,0.886004,0.763787,0.641569,0.519352,0.397135,0.274917,0.1527,0.0304824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0.113996,0.236213,0.358431,0.480648,0.602865,0.725083,0.8473,0.969518,0.920765,0.8152,0.709636,0.604071,0.498507,0.392942,0.287378,0.181814,0.0762491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792355,0.1848,0.290364,0.395929,0.501493,0.607058,0.712622,0.818186,0.923751,0.974679,0.883499,0.792318,0.701137,0.609957,0.518776,0.427596,0.336415,0.245235,0.154054,0.0628735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253209,0.116501,0.207682,0.298863,0.390043,0.481224,0.572404,0.663585,0.754765,0.845946,0.937126,0.97555,0.896793,0.818037,0.73928,0.660524,0.581767,0.50301,0.424254,0.345497,0.266741,0.187984,0.109228,0.030471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02445,0.103207,0.181963,0.26072,0.339476,0.418233,0.49699,0.575746,0.654503,0.733259,0.812016,0.890772,0.969529,0.958294,0.890268,0.822243,0.754217,0.686192,0.618166,0.550141,0.482115,0.41409,0.346064,0.278039,0.210014,0.141988,0.0739626,0.00593715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417064,0.109732,0.177757,0.245783,0.313808,0.381834,0.449859,0.517885,0.58591,0.653936,0.721961,0.789986,0.858012,0.926037,0.994063,0.946372,0.887615,0.828859,0.770102,0.711346,0.652589,0.593832,0.535076,0.476319,0.417563,0.358806,0.30005,0.241293,0.182537,0.12378,0.0650237,0.00626719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536284,0.112385,0.171141,0.229898,0.288654,0.347411,0.406168,0.464924,0.523681,0.582437,0.641194,0.69995,0.758707,0.817463,0.87622,0.934976,0.993733,0.954663,0.903912,0.853162,0.802411,0.75166,0.70091,0.650159,0.599409,0.548658,0.497908,0.447157,0.396407,0.345656,0.294906,0.244155,0.193404,0.142654,0.0919033,0.0411528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453373,0.0960879,0.146838,0.197589,0.24834,0.29909,0.349841,0.400591,0.451342,0.502092,0.552843,0.603593,0.654344,0.705094,0.755845,0.806596,0.857346,0.908097,0.958847,0.99171,0.947875,0.904039,0.860204,0.816368,0.772533,0.728697,0.684862,0.641026,0.597191,0.553356,0.50952,0.465685,0.421849,0.378014,0.334178,0.290343,0.246507,0.202672,0.158837,0.115001,0.0711657,0.0273303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829001,0.0521255,0.0959609,0.139796,0.183632,0.227467,0.271303,0.315138,0.358974,0.402809,0.446644,0.49048,0.534315,0.578151,0.621986,0.665822,0.709657,0.753493,0.797328,0.841163,0.884999,0.928834,0.97267,0.985744,0.947881,0.910019,0.872156,0.834294,0.796431,0.758568,0.720706,0.682843,0.644981,0.607118,0.569256,0.531393,0.49353,0.455668,0.417805,0.379943,0.34208,0.304218,0.266355,0.228492,0.19063,0.152767,0.114905,0.0770422,0.0391797,0.0013171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142562,0.0521188,0.0899814,0.127844,0.165706,0.203569,0.241432,0.279294,0.317157,0.355019,0.392882,0.430744,0.468607,0.50647,0.544332,0.582195,0.620057,0.65792,0.695782,0.733645,0.771508,0.80937,0.847233,0.885095,0.922958,0.96082,0.998683,0.968434,0.935731,0.903027,0.870324,0.83762,0.804916,0.772213,0.739509,0.706806,0.674102,0.641399,0.608695,0.575992,0.543288,0.510585,0.477881,0.445178,0.412474,0.379771,0.347067,0.314363,0.28166,0.248956,0.216253,0.183549,0.150846,0.118142,0.0854388,0.0527352,0.0200317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315659,0.0642694,0.096973,0.129676,0.16238,0.195084,0.227787,0.260491,0.293194,0.325898,0.358601,0.391305,0.424008,0.456712,0.489415,0.522119,0.554822,0.587526,0.620229,0.652933,0.685637,0.71834,0.751044,0.783747,0.816451,0.849154,0.881858,0.914561,0.947265,0.979968,0.989055,0.960807,0.93256,0.904312,0.876065,0.847818,0.81957,0.791323,0.763075,0.734828,0.70658,0.678333,0.650085,0.621838,0.59359,0.565343,0.537096,0.508848,0.480601,0.452353,0.424106,0.395858,0.367611,0.339363,0.311116,0.282868,0.254621,0.226374,0.198126,0.169879,0.141631,0.113384,0.0851363,0.0568889,0.0286414,0.000393979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109452,0.0391927,0.0674401,0.0956876,0.123935,0.152182,0.18043,0.208677,0.236925,0.265172,0.29342,0.321667,0.349915,0.378162,0.40641,0.434657,0.462904,0.491152,0.519399,0.547647,0.575894,0.604142,0.632389,0.660637,0.688884,0.717132,0.745379,0.773626,0.801874,0.830121,0.858369,0.886616,0.914864,0.943111,0.971359,0.999606,0.975942,0.951543,0.927145,0.902746,0.878348,0.853949,0.82955,0.805152,0.780753,0.756355,0.731956,0.707558,0.683159,0.658761,0.634362,0.609964,0.585565,0.561167,0.536768,0.512369,0.487971,0.463572,0.439174,0.414775,0.390377,0.365978,0.34158,0.317181,0.292783,0.268384,0.243985,0.219587,0.195188,0.17079,0.146391,0.121993,0.0975942,0.0731956,0.0487971,0.0243985,1.42018e-15,
